A1,A2,B,C,all_cat,belongs_cat,case_id,expected,family,have_cat,observed,passed,predicate,predicate_raw,quantifier,quantifier_raw,relation,relation_raw,valid
20,21,30,12,0,0,r=beside|q=belongs to|p=carry|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,107,,902,False
20,20,30,12,0,0,r=beside|q=belongs to|p=contain|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,107,,902,False
20,21,30,12,0,0,r=beside|q=belongs to|p=contain|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,107,,902,False
20,20,30,12,0,0,r=beside|q=belongs to|p=near|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,107,,902,False
20,21,30,12,0,0,r=beside|q=belongs to|p=near|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,107,,902,False
20,20,30,12,0,0,r=beside|q=belongs to|p=beside|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,107,,902,False
20,21,30,12,0,0,r=beside|q=belongs to|p=beside|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,107,,902,False
20,20,30,12,0,0,r=beside|q=belongs to|p=before|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,107,,902,False
20,21,30,12,0,0,r=beside|q=belongs to|p=before|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,107,,902,False
20,20,30,12,0,0,r=beside|q=belongs to|p=after|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,107,,902,False
20,21,30,12,0,0,r=beside|q=belongs to|p=after|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,107,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=belongs to|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=belongs to|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=is part of|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=is part of|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=is in|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=all|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=all|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=every|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=every|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=each|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=each|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=any|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=any|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=have|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=have|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=has|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=has|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=possess|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=possess|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=own|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=own|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=carry|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=carry|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=contain|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=contain|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=near|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=near|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=beside|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=beside|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=before|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=before|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,108,,902,False
20,20,30,12,0,0,r=beside|q=is part of|p=after|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,108,,902,False
20,21,30,12,0,0,r=beside|q=is part of|p=after|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,108,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=belongs to|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=belongs to|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=is part of|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=is part of|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=is in|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=all|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=all|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=every|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=every|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=each|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=each|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=any|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=any|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=have|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=have|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=has|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=has|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=possess|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=possess|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=own|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=own|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=carry|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=carry|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=contain|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=contain|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=near|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=near|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=beside|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=beside|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=before|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=before|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,109,,902,False
20,20,30,12,0,0,r=beside|q=is among|p=after|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,109,,902,False
20,21,30,12,0,0,r=beside|q=is among|p=after|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,109,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=belongs to|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=belongs to|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=is part of|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=is part of|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=is in|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=all|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=all|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=every|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=every|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=each|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=each|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=any|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=any|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=have|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=have|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=has|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=has|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=possess|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=possess|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=own|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=own|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=carry|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=carry|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=contain|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=contain|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=near|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=near|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=beside|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=beside|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=before|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=before|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,110,,902,False
20,20,30,12,0,0,r=beside|q=is in|p=after|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,110,,902,False
20,21,30,12,0,0,r=beside|q=is in|p=after|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,110,,902,False
20,20,30,12,1,0,r=beside|q=all|p=belongs to|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=belongs to|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=is part of|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=is part of|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=is in|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=all|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=all|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=every|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=every|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=each|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=each|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=any|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=any|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=have|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=have|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=has|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=has|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=possess|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=possess|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=own|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=own|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=carry|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=carry|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,305,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=contain|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=contain|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,306,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=near|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=near|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,901,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=beside|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=beside|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,902,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=before|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=before|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,903,,201,,902,False
20,20,30,12,1,0,r=beside|q=all|p=after|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,201,,902,False
20,21,30,12,1,0,r=beside|q=all|p=after|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,904,,201,,902,False
20,20,30,12,1,0,r=beside|q=every|p=belongs to|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=belongs to|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,107,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=is part of|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=is part of|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,108,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=is among|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=is among|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,109,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=is in|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=is in|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,110,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=all|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=all|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,201,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=every|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=every|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,202,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=each|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=each|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,203,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=any|A2=20,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=any|A2=21,"[0,0,0]",exhaustive_phrase_combination,0,"[0,0,0]",True,,204,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=have|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=have|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,301,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=has|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=has|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,302,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=possess|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=possess|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,303,,202,,902,False
20,20,30,12,1,0,r=beside|q=every|p=own|A2=20,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,202,,902,False
20,21,30,12,1,0,r=beside|q=every|p=own|A2=21,"[0,0,0]",exhaustive_phrase_combination,3,"[0,0,0]",True,,304,,202,,902,False
